34678	29135983	Arginase expression modulates nitric oxide production in Leishmania (Leishmania) amazonensis.	PLoS One	2017
7708	-	-	-	-
50326	-	-	-	-
37650	23264645	Novel bilobe components in Trypanosoma brucei identified using proximity-dependent biotinylation.	Eukaryot Cell	2013
13549	-	-	-	-
47348	26043892	GMP synthase is essential for viability and infectivity of Trypanosoma brucei despite a redundant purine salvage pathway.	Mol Microbiol	2015
47348	24596669	Trypanosoma brucei adenine-phosphoribosyltransferases mediate adenine salvage and aminopurinol susceptibility but not adenine toxicity.	Int J Parasitol Drugs Drug Resist	2014
40789	-	-	-	-
26982	-	-	-	-
26398	-	-	-	-
10993	-	-	-	-
23695	-	-	-	-
22862	26746239	Flagellar pocket restructuring through the Leishmania life cycle involves a discrete flagellum attachment zone.	J Cell Sci	2016
20011	-	-	-	-
46972	-	-	-	-
18210	-	-	-	-
26329	17646387	Pentatricopeptide repeat proteins in Trypanosoma brucei function in mitochondrial ribosomes.	Mol Cell Biol	2007
32990	-	-	-	-
47927	-	-	-	-
34591	-	-	-	-
36896	-	-	-	-
39253	-	-	-	-
32370	-	-	-	-
562	20081062	Essential role of a trypanosome U4-specific Sm core protein in small nuclear ribonucleoprotein assembly and splicing.	Eukaryot Cell	2010
562	20153321	The trypanosome Pumilio-domain protein PUF7 associates with a nuclear cyclophilin and is involved in ribosomal RNA maturation.	FEBS Lett	2010
562	19605687	SMN-assisted assembly of snRNP-specific Sm cores in trypanosomes.	Genes Dev	2009
23178	-	-	-	-
21848	-	-	-	-
14955	-	-	-	-
28474	-	-	-	-
41127	-	-	-	-
22282	-	-	-	-
7050	-	-	-	-
37418	-	-	-	-
23775	24743343	Methods to determine the transcriptomes of trypanosomes in mixtures with mammalian cells: the effects of parasite purification and selective cDNA amplification.	PLoS Negl Trop Dis	2014
7744	-	-	-	-
18143	20808867	Identification and characterization of an unusual class I myosin involved in vesicle traffic in Trypanosoma brucei.	PLoS One	2010
2833	-	-	-	-
40029	30346997	Branched late-steps of the cytosolic iron-sulphur cluster assembly machinery of Trypanosoma brucei.	PLoS Pathog	2018
43144	-	-	-	-
23198	-	-	-	-
45361	-	-	-	-
2637	23090971	Comparative proteomics of two life cycle stages of stable isotope-labeled Trypanosoma brucei reveals novel components of the parasite's host adaptation machinery.	Mol Cell Proteomics	2013
2637	27046031	Transcriptome Remodeling in Trypanosoma cruzi and Human Cells during Intracellular Infection.	PLoS Pathog	2016
35880	-	-	-	-
11645	25940618	Arginine methylation of DRBD18 differentially impacts its opposing effects on the trypanosome transcriptome.	Nucleic Acids Res	2015
3009	29510668	Building protein-protein interaction networks for Leishmania species through protein structural information.	BMC Bioinformatics	2018
3009	22865501	Regulation of the cell division cycle in Trypanosoma brucei.	Eukaryot Cell	2012
3009	23635522	Evolutionary cell biology of chromosome segregation: insights from trypanosomes.	Open Biol	2013
33304	20923419	Biochemical analysis of PIFTC3, the Trypanosoma brucei orthologue of nematode DYF-13, reveals interactions with established and putative intraflagellar transport components.	Mol Microbiol	2010
18533	-	-	-	-
40824	-	-	-	-
46623	-	-	-	-
46148	-	-	-	-
3918	-	-	-	-
25735	-	-	-	-
40580	22724039	Transcript expression analysis of putative Trypanosoma brucei GPI-anchored surface proteins during development in the tsetse and mammalian hosts.	PLoS Negl Trop Dis	2012
40580	23556014	A cell-surface phylome for African trypanosomes.	PLoS Negl Trop Dis	2013
17992	-	-	-	-
52	-	-	-	-
46736	25679388	Intrachromosomal amplification, locus deletion and point mutation in the aquaglyceroporin AQP1 gene in antimony resistant Leishmania (Viannia) guyanensis.	PLoS Negl Trop Dis	2015
39742	-	-	-	-
49454	-	-	-	-
31649	-	-	-	-
45858	-	-	-	-
7361	-	-	-	-
15749	-	-	-	-
49357	-	-	-	-
41545	-	-	-	-
33275	-	-	-	-
7348	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
7348	19436713	The F(0)F(1)-ATP synthase complex contains novel subunits and is essential for procyclic Trypanosoma brucei.	PLoS Pathog	2009
7348	18627464	Identification and characterization of two trypanosome TFIIS proteins exhibiting particular domain architectures and differential nuclear localizations.	Mol Microbiol	2008
17165	-	-	-	-
18637	-	-	-	-
42631	-	-	-	-
30261	-	-	-	-
14533	-	-	-	-
30452	28819113	Insights into the role of endonuclease V in RNA metabolism in Trypanosoma brucei.	Sci Rep	2017
5173	24992200	Genetic analysis of Leishmania donovani tropism using a naturally attenuated cutaneous strain.	PLoS Pathog	2014
13243	-	-	-	-
1314	25568942	Genome and phylogenetic analyses of Trypanosoma evansi reveal extensive similarity to T. brucei and multiple independent origins for dyskinetoplasty.	PLoS Negl Trop Dis	2015
12197	-	-	-	-
7254	-	-	-	-
15789	-	-	-	-
45567	-	-	-	-
19764	-	-	-	-
31954	-	-	-	-
22032	-	-	-	-
24639	-	-	-	-
3572	-	-	-	-
6409	-	-	-	-
1088	-	-	-	-
5974	-	-	-	-
48901	-	-	-	-
3294	-	-	-	-
11848	29813135	De novo biosynthesis of sterols and fatty acids in the Trypanosoma brucei procyclic form: Carbon source preferences and metabolic flux redistributions.	PLoS Pathog	2018
11848	21729286	Protein functional links in Trypanosoma brucei, identified by gene fusion analysis.	BMC Evol Biol	2011
21457	-	-	-	-
2731	-	-	-	-
46753	-	-	-	-
18866	-	-	-	-
42757	-	-	-	-
33208	-	-	-	-
37802	-	-	-	-
2868	-	-	-	-
8700	25385616	Cross-species genetic exchange between visceral and cutaneous strains of Leishmania in the sand fly vector.	Proc Natl Acad Sci U S A	2014
87	-	-	-	-
6613	-	-	-	-
34836	29758036	Benzoxaborole treatment perturbs S-adenosyl-L-methionine metabolism in Trypanosoma brucei.	PLoS Negl Trop Dis	2018
3304	-	-	-	-
1875	-	-	-	-
13090	-	-	-	-
35602	-	-	-	-
8808	-	-	-	-
39232	19834910	Protein composition of Trypanosoma brucei mitochondrial membranes.	Proteomics	2009
27806	-	-	-	-
34942	25063375	Dynamics of mitochondrial RNA-binding protein complex in Trypanosoma brucei and its petite mutant under optimized immobilization conditions.	Eukaryot Cell	2014
34942	25714685	ATPaseTb2, a unique membrane-bound FoF1-ATPase component, is essential in bloodstream and dyskinetoplastic trypanosomes.	PLoS Pathog	2015
28187	-	-	-	-
17669	-	-	-	-
10088	-	-	-	-
27507	-	-	-	-
23389	-	-	-	-
12331	-	-	-	-
48674	-	-	-	-
49701	-	-	-	-
49363	-	-	-	-
42879	-	-	-	-
29568	-	-	-	-
23060	-	-	-	-
15277	-	-	-	-
45928	21124824	A molecular mechanism for eflornithine resistance in African trypanosomes.	PLoS Pathog	2010
45928	29785042	Inducible high-efficiency CRISPR-Cas9-targeted gene editing and precision base editing in African trypanosomes.	Sci Rep	2018
45928	21729286	Protein functional links in Trypanosoma brucei, identified by gene fusion analysis.	BMC Evol Biol	2011
3151	-	-	-	-
8059	-	-	-	-
11914	-	-	-	-
21495	-	-	-	-
48323	-	-	-	-
37113	-	-	-	-
42147	-	-	-	-
6997	-	-	-	-
26701	-	-	-	-
30381	-	-	-	-
28610	-	-	-	-
19397	-	-	-	-
44032	-	-	-	-
7883	-	-	-	-
21430	27685262	Specific Endocytosis Blockade of Trypanosoma cruzi Exposed to a Poly-LAcNAc Binding Lectin Suggests that Lectin-Sugar Interactions Participate to Receptor-Mediated Endocytosis.	PLoS One	2016
26929	-	-	-	-
9470	-	-	-	-
47455	-	-	-	-
30654	-	-	-	-
36356	-	-	-	-
48077	28114397	The Trypanosome Exocyst: A Conserved Structure Revealing a New Role in Endocytosis.	PLoS Pathog	2017
27579	-	-	-	-
19445	-	-	-	-
2690	-	-	-	-
1018	-	-	-	-
4288	-	-	-	-
5560	-	-	-	-
25176	25357194	Social motility of African trypanosomes is a property of a distinct life-cycle stage that occurs early in tsetse fly transmission.	PLoS Pathog	2014
25176	21124824	A molecular mechanism for eflornithine resistance in African trypanosomes.	PLoS Pathog	2010
25176	29606092	RNA-Seq analysis validates the use of culture-derived Trypanosoma brucei and provides new markers for mammalian and insect life-cycle stages.	BMC Genomics	2018
25176	26099941	Calcium-dependent membrane association of a flagellar calcium sensor does not require calcium binding.	Mol Biochem Parasitol	2015
25176	27793988	CRISPR/Cas9-mediated endogenous C-terminal Tagging of Trypanosoma cruzi Genes Reveals the Acidocalcisome Localization of the Inositol 1,4,5-Trisphosphate Receptor.	J Biol Chem	2016
25176	28966620	The Significance of Discordant Serology in Chagas Disease: Enhanced T-Cell Immunity to Trypanosoma cruzi in Serodiscordant Subjects.	Front Immunol	2017
38814	-	-	-	-
7740	28971869	ABCI3 Is a New Mitochondrial ABC Transporter from Leishmania major Involved in Susceptibility to Antimonials and Infectivity.	Antimicrob Agents Chemother	2017
26056	-	-	-	-
5910	-	-	-	-
49892	-	-	-	-
36127	27606425	Characterization of a Novel Endoplasmic Reticulum Protein Involved in Tubercidin Resistance in Leishmania major.	PLoS Negl Trop Dis	2016
14148	26909872	The Glycerol-3-Phosphate Acyltransferase TbGAT is Dispensable for Viability and the Synthesis of Glycerolipids in Trypanosoma brucei.	J Eukaryot Microbiol	2016
10750	-	-	-	-
22544	-	-	-	-
15567	-	-	-	-
16041	27852749	Quantitative Proteomic Analysis of Replicative and Nonreplicative Forms Reveals Important Insights into Chromatin Biology of Trypanosoma cruzi.	Mol Cell Proteomics	2017
19370	-	-	-	-
19347	-	-	-	-
45002	-	-	-	-
14622	-	-	-	-
14889	-	-	-	-
43018	-	-	-	-
41857	-	-	-	-
50763	-	-	-	-
26871	-	-	-	-
46150	-	-	-	-
28239	-	-	-	-
43646	-	-	-	-
46062	28246189	AEE788 Inhibits Basal Body Assembly and Blocks DNA Replication in the African Trypanosome.	Mol Pharmacol	2017
46062	23264645	Novel bilobe components in Trypanosoma brucei identified using proximity-dependent biotinylation.	Eukaryot Cell	2013
34212	-	-	-	-
15675	-	-	-	-
32804	28742275	The proteome and transcriptome of the infectious metacyclic form of Trypanosoma brucei define quiescent cells primed for mammalian invasion.	Mol Microbiol	2017
32804	19840382	Widespread variation in transcript abundance within and across developmental stages of Trypanosoma brucei.	BMC Genomics	2009
32804	21241659	Biased cellular locations of tandem repeat antigens in African trypanosomes.	Biochem Biophys Res Commun	2011
1354	-	-	-	-
25453	-	-	-	-
36348	-	-	-	-
50700	29608569	Expanding the toolbox for Trypanosoma cruzi: A parasite line incorporating a bioluminescence-fluorescence dual reporter and streamlined CRISPR/Cas9 functionality for rapid in vivo localisation and phenotyping.	PLoS Negl Trop Dis	2018
50700	27852749	Quantitative Proteomic Analysis of Replicative and Nonreplicative Forms Reveals Important Insights into Chromatin Biology of Trypanosoma cruzi.	Mol Cell Proteomics	2017
34102	-	-	-	-
5556	-	-	-	-
11697	-	-	-	-
22789	-	-	-	-
16418	-	-	-	-
26732	-	-	-	-
39694	-	-	-	-
1673	-	-	-	-
49773	-	-	-	-
30150	-	-	-	-
35956	-	-	-	-
20832	-	-	-	-
18121	-	-	-	-
14303	-	-	-	-
49804	-	-	-	-
17831	-	-	-	-
22876	-	-	-	-
10477	-	-	-	-
41369	-	-	-	-
15193	-	-	-	-
10947	-	-	-	-
20382	-	-	-	-
29402	-	-	-	-
8014	-	-	-	-
42333	-	-	-	-
31953	-	-	-	-
46612	-	-	-	-
50939	-	-	-	-
43181	-	-	-	-
2875	-	-	-	-
19234	-	-	-	-
33509	-	-	-	-
49580	-	-	-	-
40957	-	-	-	-
49284	-	-	-	-
45208	25972344	Assembly and maintenance of the flagellum attachment zone filament in Trypanosoma brucei.	J Cell Sci	2015
45208	25736289	A dynamic coordination of flagellum and cytoplasmic cytoskeleton assembly specifies cell morphogenesis in trypanosomes.	J Cell Sci	2015
30087	-	-	-	-
45441	-	-	-	-
22339	-	-	-	-
32756	-	-	-	-
11278	-	-	-	-
22841	-	-	-	-
33423	-	-	-	-
1217	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
48121	-	-	-	-
46033	-	-	-	-
42698	27540585	DEAH-RHA helicase•Znf cofactor systems in kinetoplastid RNA editing and evolutionarily distant RNA processes.	RNA Dis	2016
5620	-	-	-	-
4040	21363968	High-throughput phenotyping using parallel sequencing of RNA interference targets in the African trypanosome.	Genome Res	2011
4040	20838601	The transcriptome of the human pathogen Trypanosoma brucei at single-nucleotide resolution.	PLoS Pathog	2010
4040	26452044	Comparative Life Cycle Transcriptomics Revises Leishmania mexicana Genome Annotation and Links a Chromosome Duplication with Parasitism of Vertebrates.	PLoS Pathog	2015
4040	25931509	Architecture of a Host-Parasite Interface: Complex Targeting Mechanisms Revealed Through Proteomics.	Mol Cell Proteomics	2015
4040	17030997	Modulation of Leishmania ABC protein gene expression through life stages and among drug-resistant parasites.	Eukaryot Cell	2006
4040	24706751	Flavone-resistant Leishmania donovani overexpresses LdMRP2 transporter in the parasite and activates host MRP2 on macrophages to circumvent the flavone-mediated cell death.	J Biol Chem	2014
4040	28393067	Biophysical and Pharmacological Characterization of Energy-Dependent Efflux of Sb in Laboratory-Selected Resistant Strains of Leishmania (Viannia) Subgenus.	Front Cell Dev Biol	2017
4040	21572980	Comparative gene expression analysis throughout the life cycle of Leishmania braziliensis: diversity of expression profiles among clinical isolates.	PLoS Negl Trop Dis	2011
4040	25679388	Intrachromosomal amplification, locus deletion and point mutation in the aquaglyceroporin AQP1 gene in antimony resistant Leishmania (Viannia) guyanensis.	PLoS Negl Trop Dis	2015
4040	28900023	Gene Expression in Leishmania Is Regulated Predominantly by Gene Dosage.	MBio	2017
4040	28509965	Antimony transport mechanisms in resistant leishmania parasites.	Biophys Rev	2014
4040	22711816	Aquaglyceroporin 2 controls susceptibility to melarsoprol and pentamidine in African trypanosomes.	Proc Natl Acad Sci U S A	2012
4040	28742133	A putative ATP/GTP binding protein affects Leishmania mexicana growth in insect vectors and vertebrate hosts.	PLoS Negl Trop Dis	2017
4040	23666624	The hnRNP F/H homologue of Trypanosoma brucei is differentially expressed in the two life cycle stages of the parasite and regulates splicing and mRNA stability.	Nucleic Acids Res	2013
4040	24145529	Treatment failure and miltefosine susceptibility in dermal leishmaniasis caused by Leishmania subgenus Viannia species.	Antimicrob Agents Chemother	2014
40634	19542313	Special Sm core complex functions in assembly of the U2 small nuclear ribonucleoprotein of Trypanosoma brucei.	Eukaryot Cell	2009
45654	-	-	-	-
18231	-	-	-	-
43749	-	-	-	-
4146	24839125	Trypanosoma brucei translation initiation factor homolog EIF4E6 forms a tripartite cytosolic complex with EIF4G5 and a capping enzyme homolog.	Eukaryot Cell	2014
13140	-	-	-	-
7616	-	-	-	-
2776	-	-	-	-
28011	-	-	-	-
30364	-	-	-	-
13481	26540076	Form, Fabric, and Function of a Flagellum-Associated Cytoskeletal Structure.	Cells	2015
16865	-	-	-	-
49677	19714224	Trypanosoma brucei PUF9 regulates mRNAs for proteins involved in replicative processes over the cell cycle.	PLoS Pathog	2009
19444	24562907	Genetic validation of aminoacyl-tRNA synthetases as drug targets in Trypanosoma brucei.	Eukaryot Cell	2014
1719	27685262	Specific Endocytosis Blockade of Trypanosoma cruzi Exposed to a Poly-LAcNAc Binding Lectin Suggests that Lectin-Sugar Interactions Participate to Receptor-Mediated Endocytosis.	PLoS One	2016
1719	21451155	MRB3010 is a core component of the MRB1 complex that facilitates an early step of the kinetoplastid RNA editing process.	RNA	2011
1719	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
1719	28257521	Exosome secretion affects social motility in Trypanosoma brucei.	PLoS Pathog	2017
36428	-	-	-	-
14227	-	-	-	-
30952	-	-	-	-
30676	-	-	-	-
6228	-	-	-	-
26798	-	-	-	-
31942	-	-	-	-
32888	-	-	-	-
9957	-	-	-	-
16929	-	-	-	-
44519	-	-	-	-
14460	-	-	-	-
11279	-	-	-	-
32135	-	-	-	-
48712	-	-	-	-
36170	21451155	MRB3010 is a core component of the MRB1 complex that facilitates an early step of the kinetoplastid RNA editing process.	RNA	2011
36170	22898985	Functional characterization of two paralogs that are novel RNA binding proteins influencing mitochondrial transcripts of Trypanosoma brucei.	RNA	2012
36170	26991453	A Protein Complex Map of Trypanosoma brucei.	PLoS Negl Trop Dis	2016
36170	22396527	Architecture of the trypanosome RNA editing accessory complex, MRB1.	Nucleic Acids Res	2012
134	-	-	-	-
37679	-	-	-	-
37243	-	-	-	-
381	-	-	-	-
22711	-	-	-	-
13778	-	-	-	-
37038	-	-	-	-
31454	-	-	-	-
3787	24763140	Insights into the trypanosome-host interactions revealed through transcriptomic analysis of parasitized tsetse fly salivary glands.	PLoS Negl Trop Dis	2014
13540	-	-	-	-
39389	-	-	-	-
11063	-	-	-	-
45047	-	-	-	-
26211	-	-	-	-
19328	-	-	-	-
13352	-	-	-	-
22211	-	-	-	-
9281	-	-	-	-
26935	-	-	-	-
37879	-	-	-	-
18537	-	-	-	-
26458	22654659	Comparative genomics reveals two novel RNAi factors in Trypanosoma brucei and provides insight into the core machinery.	PLoS Pathog	2012
26458	25233456	Genome of the avirulent human-infective trypanosome--Trypanosoma rangeli.	PLoS Negl Trop Dis	2014
37581	-	-	-	-
47178	-	-	-	-
39438	-	-	-	-
5400	-	-	-	-
37764	-	-	-	-
29992	-	-	-	-
45510	-	-	-	-
23748	-	-	-	-
8948	29089615	Genome-wide mutagenesis and multi-drug resistance in American trypanosomes induced by the front-line drug benznidazole.	Sci Rep	2017
8948	24757558	Partial Purification of Integral Membrane Antigenic Proteins from Trypanosoma evansi That Display Immunological Cross-Reactivity with Trypanosoma vivax.	J Parasitol Res	2014
28568	26187993	Novel insights into RNP granules by employing the trypanosome's microtubule skeleton as a molecular sieve.	Nucleic Acids Res	2015
34634	-	-	-	-
10168	-	-	-	-
48054	-	-	-	-
42151	-	-	-	-
23351	-	-	-	-
42658	-	-	-	-
39930	-	-	-	-
50483	25331479	Extensive stage-regulation of translation revealed by ribosome profiling of Trypanosoma brucei.	BMC Genomics	2014
9922	29042480	Prediction of Protein Complexes in Trypanosoma brucei by Protein Correlation Profiling Mass Spectrometry and Machine Learning.	Mol Cell Proteomics	2017
15081	23090971	Comparative proteomics of two life cycle stages of stable isotope-labeled Trypanosoma brucei reveals novel components of the parasite's host adaptation machinery.	Mol Cell Proteomics	2013
10290	-	-	-	-
767	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
767	17053086	An unusual Dicer-like1 protein fuels the RNA interference pathway in Trypanosoma brucei.	RNA	2006
39223	23151081	Unusual domain architecture of aminoacyl tRNA synthetases and their paralogs from Leishmania major.	BMC Genomics	2012
8403	-	-	-	-
27200	-	-	-	-
45401	-	-	-	-
4287	-	-	-	-
25646	-	-	-	-
25131	23382545	Iron uptake controls the generation of Leishmania infective forms through regulation of ROS levels.	J Exp Med	2013
45065	-	-	-	-
38316	28900023	Gene Expression in Leishmania Is Regulated Predominantly by Gene Dosage.	MBio	2017
50460	-	-	-	-
12531	26258470	Biosynthesis of SUMOylated Proteins in Bacteria Using the Trypanosoma brucei Enzymatic System.	PLoS One	2015
12531	25959766	Identification of enzymes involved in SUMOylation in Trypanosoma brucei.	Sci Rep	2015
9064	-	-	-	-
32869	-	-	-	-
43453	-	-	-	-
36991	-	-	-	-
12317	-	-	-	-
18838	-	-	-	-
12027	-	-	-	-
7462	25145465	Transcriptome-wide analysis of trypanosome mRNA decay reveals complex degradation kinetics and suggests a role for co-transcriptional degradation in determining mRNA levels.	Mol Microbiol	2014
7462	18036214	Evolutionary consequences of a large duplication event in Trypanosoma brucei: chromosomes 4 and 8 are partial duplicons.	BMC Genomics	2007
3860	-	-	-	-
37580	-	-	-	-
32113	21531904	Pseudogene-derived small interference RNAs regulate gene expression in African Trypanosoma brucei.	Proc Natl Acad Sci U S A	2011
12373	-	-	-	-
32216	-	-	-	-
21220	25300492	Locus-specific control of DNA resection and suppression of subtelomeric VSG recombination by HAT3 in the African trypanosome.	Nucleic Acids Res	2014
32107	-	-	-	-
6778	-	-	-	-
8527	-	-	-	-
41577	-	-	-	-
8003	-	-	-	-
48488	-	-	-	-
38647	-	-	-	-
19324	23272069	Diagnostic peptide discovery: prioritization of pathogen diagnostic markers using multiple features.	PLoS One	2012
39427	-	-	-	-
43637	-	-	-	-
9874	-	-	-	-
13724	-	-	-	-
35183	-	-	-	-
39055	-	-	-	-
27701	27046031	Transcriptome Remodeling in Trypanosoma cruzi and Human Cells during Intracellular Infection.	PLoS Pathog	2016
47666	-	-	-	-
29438	-	-	-	-
923	-	-	-	-
31754	-	-	-	-
44698	29496964	Involvement in surface antigen expression by a moonlighting FG-repeat nucleoporin in trypanosomes.	Mol Biol Cell	2018
13509	-	-	-	-
45215	-	-	-	-
50423	-	-	-	-
24388	-	-	-	-
17472	29077741	RNA-seq transcriptional profiling of Leishmania amazonensis reveals an arginase-dependent gene expression regulation.	PLoS Negl Trop Dis	2017
17472	19443056	Functional characterization of stage-specific aminotransferases from trypanosomatids.	Mol Biochem Parasitol	2009
17472	23382545	Iron uptake controls the generation of Leishmania infective forms through regulation of ROS levels.	J Exp Med	2013
39764	-	-	-	-
7525	-	-	-	-
46986	-	-	-	-
42499	-	-	-	-
18000	-	-	-	-
30266	-	-	-	-
18435	-	-	-	-
43358	-	-	-	-
32301	-	-	-	-
3206	-	-	-	-
22601	-	-	-	-
31797	-	-	-	-
40392	-	-	-	-
1410	22366449	Inhibition of mRNA maturation in trypanosomes causes the formation of novel foci at the nuclear periphery containing cytoplasmic regulators of mRNA fate.	J Cell Sci	2012
1410	19525551	Evidence for a shared nuclear pore complex architecture that is conserved from the last common eukaryotic ancestor.	Mol Cell Proteomics	2009
1410	20444260	Genome-wide in silico screen for CCCH-type zinc finger proteins of Trypanosoma brucei, Trypanosoma cruzi and Leishmania major.	BMC Genomics	2010
5385	-	-	-	-
29206	-	-	-	-
26331	-	-	-	-
1652	-	-	-	-
50346	-	-	-	-
1204	-	-	-	-
5712	25816352	An essential signal peptide peptidase identified in an RNAi screen of serine peptidases of Trypanosoma brucei.	PLoS One	2015
43040	-	-	-	-
1343	29668769	Trypanosoma cruzi transcriptome during axenic epimastigote growth curve.	Mem Inst Oswaldo Cruz	2018
33609	25180711	The mRNAs associated to a zinc finger protein from Trypanosoma cruzi shift during stress conditions.	RNA Biol	2014
33609	23443657	Inhibition of nucleotide sugar transport in Trypanosoma brucei alters surface glycosylation.	J Biol Chem	2013
33609	26589870	Identification of a Golgi-localized UDP-N-acetylglucosamine transporter in Trypanosoma cruzi.	BMC Microbiol	2015
33609	30666299	Discovery and Genetic Validation of Chemotherapeutic Targets for Chagas' Disease.	Front Cell Infect Microbiol	2018
33609	29114029	Rapid, Selection-Free, High-Efficiency Genome Editing in Protozoan Parasites Using CRISPR-Cas9 Ribonucleoproteins.	MBio	2017
13783	-	-	-	-
50617	-	-	-	-
20763	-	-	-	-
36958	-	-	-	-
11964	-	-	-	-
1118	-	-	-	-
24497	-	-	-	-
24182	-	-	-	-
4439	-	-	-	-
39917	-	-	-	-
35876	-	-	-	-
15639	-	-	-	-
26185	-	-	-	-
36179	-	-	-	-
36950	23437089	Lapatinib-binding protein kinases in the African trypanosome: identification of cellular targets for kinase-directed chemical scaffolds.	PLoS One	2013
36950	18036214	Evolutionary consequences of a large duplication event in Trypanosoma brucei: chromosomes 4 and 8 are partial duplicons.	BMC Genomics	2007
36950	27872081	Novel Effects of Lapatinib Revealed in the African Trypanosome by Using Hypothesis-Generating Proteomics and Chemical Biology Strategies.	Antimicrob Agents Chemother	2017
8900	-	-	-	-
8405	-	-	-	-
13888	21050447	A comparative genome-wide study of ncRNAs in trypanosomatids.	BMC Genomics	2010
13888	17949828	Evidence for a capping enzyme with specificity for the trypanosome spliced leader RNA.	Mol Biochem Parasitol	2007
31533	-	-	-	-
32048	-	-	-	-
26006	-	-	-	-
15727	-	-	-	-
23378	-	-	-	-
28254	18713834	Heat shock causes a decrease in polysomes and the appearance of stress granules in trypanosomes independently of eIF2(alpha) phosphorylation at Thr169.	J Cell Sci	2008
28254	29675401	Analysis of the Antigenic and Prophylactic Properties of the Leishmania Translation Initiation Factors eIF2 and eIF2B in Natural and Experimental Leishmaniasis.	Front Cell Infect Microbiol	2018
26117	-	-	-	-
49175	-	-	-	-
2541	-	-	-	-
18962	-	-	-	-
31676	20826456	Developmental regulation and extracellular release of a VSG expression-site-associated gene product from Trypanosoma brucei bloodstream forms.	J Cell Sci	2010
31676	19840382	Widespread variation in transcript abundance within and across developmental stages of Trypanosoma brucei.	BMC Genomics	2009
31676	23524999	A short bifunctional element operates to positively or negatively regulate ESAG9 expression in different developmental forms of Trypanosoma brucei.	J Cell Sci	2013
31676	28334017	Genome-wide RNAi selection identifies a regulator of transmission stage-enriched gene families and cell-type differentiation in Trypanosoma brucei.	PLoS Pathog	2017
46754	-	-	-	-
16477	-	-	-	-
45459	-	-	-	-
11213	24951280	Molecular evolution of the enzymes involved in the sphingolipid metabolism of Leishmania: selection pressure in relation to functional divergence and conservation.	BMC Evol Biol	2014
27563	-	-	-	-
43870	-	-	-	-
38370	-	-	-	-
41342	-	-	-	-
6561	26834831	Whole genome sequencing shows sleeping sickness relapse is due to parasite regrowth and not reinfection.	Evol Appl	2016
42685	29091964	Interaction between the flagellar pocket collar and the hook complex via a novel microtubule-binding protein in Trypanosoma brucei.	PLoS Pathog	2017
42685	26746239	Flagellar pocket restructuring through the Leishmania life cycle involves a discrete flagellum attachment zone.	J Cell Sci	2016
7946	30380837	Pharmacological Validation of N-Myristoyltransferase as a Drug Target in Leishmania donovani.	ACS Infect Dis	2018
34947	-	-	-	-
21691	-	-	-	-
5707	-	-	-	-
18576	-	-	-	-
43595	-	-	-	-
25904	-	-	-	-
41355	-	-	-	-
12591	-	-	-	-
36106	-	-	-	-
48806	22966087	The essential polysome-associated RNA-binding protein RBP42 targets mRNAs involved in Trypanosoma brucei energy metabolism.	RNA	2012
48806	25331479	Extensive stage-regulation of translation revealed by ribosome profiling of Trypanosoma brucei.	BMC Genomics	2014
48806	22226824	Molecular and functional characterization of the ceramide synthase from Trypanosoma cruzi.	Mol Biochem Parasitol	2012
48806	20457606	Cell-free synthesis and functional characterization of sphingolipid synthases from parasitic trypanosomatid protozoa.	J Biol Chem	2010
48806	20052285	Chaperone requirements for biosynthesis of the trypanosome variant surface glycoprotein.	PLoS One	2010
14487	-	-	-	-
13499	-	-	-	-
18631	-	-	-	-
7993	-	-	-	-
6404	-	-	-	-
49924	-	-	-	-
31447	-	-	-	-
21859	-	-	-	-
23617	-	-	-	-
3142	-	-	-	-
38071	29540192	UDP-glycosyltransferase genes in trypanosomatid genomes have diversified independently to meet the distinct developmental needs of parasite adaptations.	BMC Evol Biol	2018
13906	-	-	-	-
39325	21729286	Protein functional links in Trypanosoma brucei, identified by gene fusion analysis.	BMC Evol Biol	2011
31585	-	-	-	-
21883	-	-	-	-
39073	-	-	-	-
5421	-	-	-	-
16925	-	-	-	-
32414	-	-	-	-
21977	-	-	-	-
262	-	-	-	-
49593	-	-	-	-
27659	-	-	-	-
43454	-	-	-	-
36792	-	-	-	-
38624	-	-	-	-
16075	-	-	-	-
13308	-	-	-	-
36088	-	-	-	-
10239	-	-	-	-
28393	-	-	-	-
41274	-	-	-	-
49757	19875444	Thiolated tRNAs of Trypanosoma brucei are imported into mitochondria and dethiolated after import.	J Biol Chem	2009
34860	-	-	-	-
32491	-	-	-	-
42730	25816352	An essential signal peptide peptidase identified in an RNAi screen of serine peptidases of Trypanosoma brucei.	PLoS One	2015
33098	-	-	-	-
45451	-	-	-	-
44871	-	-	-	-
38926	-	-	-	-
36941	19074134	Combining RNA interference mutants and comparative proteomics to identify protein components and dependences in a eukaryotic flagellum.	J Biol Chem	2009
4623	22356915	Biological and structural characterization of Trypanosoma cruzi phosphodiesterase C and Implications for design of parasite selective inhibitors.	J Biol Chem	2012
